STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
,,,10/11/2023,,,"125,772,064.206"
VGLT,2023-10-11,WORST,2023-10-17,0.0000000000,37351.4980000000,37351.4980000000,
VGLT,2023-10-11,WORST,2023-11-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2024-02-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2024-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2024-08-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2024-11-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2025-02-18,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2025-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2025-08-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2025-11-17,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2026-02-17,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2026-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2026-08-17,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2026-11-16,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2027-02-16,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2027-05-17,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2027-08-16,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2027-11-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2028-02-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2028-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2028-08-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2028-11-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2029-02-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2029-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2029-08-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2029-11-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2030-02-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2030-05-15,511386.8490000000,0.0000000000,511386.8490000000,
VGLT,2023-10-11,WORST,2030-08-15,534080.4340000000,0.0000000000,534080.4340000000,
VGLT,2023-10-11,WORST,2030-11-15,511386.8490000000,0.0000000000,511386.8490000000,
