STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
,,,10/11/2023,,,"108,036,448.313"
VTES,2023-10-11,WORST,2023-10-17,37718.6760000000,597151.7400000000,634870.4170000000,
VTES,2023-10-11,WORST,2023-11-01,242730.2020000000,310638.2980000000,553368.5000000000,
VTES,2023-10-11,WORST,2023-11-10,2624.7050000000,442553.1910000000,445177.8970000000,
VTES,2023-10-11,WORST,2023-11-15,135812.1760000000,161702.1280000000,297514.3030000000,
VTES,2023-10-11,WORST,2023-12-01,179203.5450000000,1287234.0430000000,1466437.5870000000,
VTES,2023-10-11,WORST,2023-12-15,156190.6020000000,504255.3190000000,660445.9210000000,
VTES,2023-10-11,WORST,2023-12-26,1820.6270000000,129787.2340000000,131607.8610000000,
VTES,2023-10-11,WORST,2024-01-01,10776.5960000000,0.0000000000,10776.5960000000,
VTES,2023-10-11,WORST,2024-01-02,416661.0510000000,2102127.6600000000,2518788.7110000000,
VTES,2023-10-11,WORST,2024-01-16,36117.0210000000,89361.7020000000,125478.7230000000,
VTES,2023-10-11,WORST,2024-02-01,356065.3140000000,1400000.0000000000,1756065.3140000000,
VTES,2023-10-11,WORST,2024-02-09,10.9340000000,42553.1910000000,42564.1250000000,
VTES,2023-10-11,WORST,2024-02-15,100419.6210000000,729787.2340000000,830206.8550000000,
VTES,2023-10-11,WORST,2024-03-01,197307.3270000000,595744.6810000000,793052.0080000000,
VTES,2023-10-11,WORST,2024-03-15,136130.0240000000,674468.0850000000,810598.1090000000,
VTES,2023-10-11,WORST,2024-04-01,225079.1960000000,1642553.1910000000,1867632.3870000000,
VTES,2023-10-11,WORST,2024-04-15,26968.0850000000,0.0000000000,26968.0850000000,
VTES,2023-10-11,WORST,2024-05-01,250842.6410000000,378172.2240000000,629014.8650000000,
VTES,2023-10-11,WORST,2024-05-15,141252.4820000000,603953.7180000000,745206.2000000000,
VTES,2023-10-11,WORST,2024-06-01,856.3830000000,0.0000000000,856.3830000000,
VTES,2023-10-11,WORST,2024-06-03,154996.6910000000,846808.5110000000,1001805.2020000000,
VTES,2023-10-11,WORST,2024-06-17,143864.6570000000,887234.0430000000,1031098.7000000000,
VTES,2023-10-11,WORST,2024-07-01,379965.4260000000,3002127.6600000000,3382093.0850000000,
VTES,2023-10-11,WORST,2024-07-15,33882.9790000000,21276.5960000000,55159.5740000000,
VTES,2023-10-11,WORST,2024-08-01,320422.5530000000,1846808.5110000000,2167231.0640000000,
VTES,2023-10-11,WORST,2024-08-15,78882.9790000000,517490.4260000000,596373.4040000000,
VTES,2023-10-11,WORST,2024-09-03,185425.5320000000,1185106.3830000000,1370531.9150000000,
VTES,2023-10-11,WORST,2024-09-16,119670.2130000000,219148.9360000000,338819.1490000000,
VTES,2023-10-11,WORST,2024-10-01,181526.5960000000,1693617.0210000000,1875143.6170000000,
VTES,2023-10-11,WORST,2024-10-15,27436.1700000000,414893.6170000000,442329.7870000000,
VTES,2023-10-11,WORST,2024-11-01,239217.3340000000,2245849.5870000000,2485066.9210000000,
VTES,2023-10-11,WORST,2024-11-15,128041.4280000000,995744.6810000000,1123786.1080000000,
VTES,2023-10-11,WORST,2024-12-01,856.3830000000,0.0000000000,856.3830000000,
VTES,2023-10-11,WORST,2024-12-02,131391.4890000000,812765.9570000000,944157.4470000000,
VTES,2023-10-11,WORST,2024-12-16,122930.8510000000,410638.2980000000,533569.1490000000,
VTES,2023-10-11,WORST,2025-01-01,4521.2770000000,0.0000000000,4521.2770000000,
VTES,2023-10-11,WORST,2025-01-02,300784.5740000000,1459574.4680000000,1760359.0430000000,
VTES,2023-10-11,WORST,2025-01-15,33351.0640000000,57446.8090000000,90797.8720000000,
VTES,2023-10-11,WORST,2025-02-01,1755.3190000000,63829.7870000000,65585.1060000000,
VTES,2023-10-11,WORST,2025-02-03,272933.1910000000,1095744.6810000000,1368677.8720000000,
VTES,2023-10-11,WORST,2025-02-18,66755.3190000000,725531.9150000000,792287.2340000000,
VTES,2023-10-11,WORST,2025-03-03,157375.0000000000,1312765.9570000000,1470140.9570000000,
VTES,2023-10-11,WORST,2025-03-17,114191.4890000000,912765.9570000000,1026957.4470000000,
VTES,2023-10-11,WORST,2025-04-01,139611.7020000000,355319.1490000000,494930.8510000000,
VTES,2023-10-11,WORST,2025-04-15,18255.3190000000,0.0000000000,18255.3190000000,
VTES,2023-10-11,WORST,2025-05-01,184500.2220000000,670390.1460000000,854890.3660000000,
VTES,2023-10-11,WORST,2025-05-15,103690.3640000000,383280.3250000000,486970.6890000000,
VTES,2023-10-11,WORST,2025-06-01,856.3830000000,0.0000000000,856.3830000000,
VTES,2023-10-11,WORST,2025-06-02,111059.0430000000,551063.8300000000,662122.8720000000,
VTES,2023-10-11,WORST,2025-06-16,112664.8940000000,1444680.8510000000,1557345.7450000000,
VTES,2023-10-11,WORST,2025-07-01,268321.8090000000,1676595.7450000000,1944917.5530000000,
VTES,2023-10-11,WORST,2025-07-15,31914.8940000000,263829.7870000000,295744.6810000000,
VTES,2023-10-11,WORST,2025-08-01,246986.3830000000,2310638.2980000000,2557624.6810000000,
VTES,2023-10-11,WORST,2025-08-15,48617.0210000000,368085.1060000000,416702.1280000000,
VTES,2023-10-11,WORST,2025-09-01,0.0000000000,21276.5960000000,21276.5960000000,
VTES,2023-10-11,WORST,2025-09-02,124555.8510000000,655319.1490000000,779875.0000000000,
VTES,2023-10-11,WORST,2025-09-15,91372.3400000000,865957.4470000000,957329.7870000000,
VTES,2023-10-11,WORST,2025-10-01,133606.3830000000,1204255.3190000000,1337861.7020000000,
VTES,2023-10-11,WORST,2025-10-15,18255.3190000000,178723.4040000000,196978.7230000000,
VTES,2023-10-11,WORST,2025-11-01,2755.8940000000,0.0000000000,2755.8940000000,
VTES,2023-10-11,WORST,2025-11-03,162052.8350000000,1440920.5810000000,1602973.4160000000,
VTES,2023-10-11,WORST,2025-11-17,94070.7450000000,442553.1910000000,536623.9360000000,
VTES,2023-10-11,WORST,2025-12-01,98321.8090000000,497872.3400000000,596194.1490000000,
VTES,2023-10-11,WORST,2025-12-15,75986.7020000000,521276.5960000000,597263.2980000000,
VTES,2023-10-11,WORST,2026-01-01,4521.2770000000,0.0000000000,4521.2770000000,
VTES,2023-10-11,WORST,2026-01-02,222507.9790000000,865957.4470000000,1088465.4260000000,
VTES,2023-10-11,WORST,2026-01-15,25319.1490000000,42553.1910000000,67872.3400000000,
VTES,2023-10-11,WORST,2026-02-02,193305.5320000000,565957.4470000000,759262.9790000000,
VTES,2023-10-11,WORST,2026-02-03,412.6940000000,170212.7660000000,170625.4600000000,
VTES,2023-10-11,WORST,2026-02-10,314.4210000000,106382.9790000000,106697.4000000000,
VTES,2023-10-11,WORST,2026-02-15,1531.9150000000,114893.6170000000,116425.5320000000,
VTES,2023-10-11,WORST,2026-02-17,39414.8940000000,512765.9570000000,552180.8510000000,
VTES,2023-10-11,WORST,2026-03-02,108140.9570000000,319148.9360000000,427289.8940000000,
VTES,2023-10-11,WORST,2026-03-16,70787.2340000000,663829.7870000000,734617.0210000000,
VTES,2023-10-11,WORST,2026-04-01,103500.0000000000,436170.2130000000,539670.2130000000,
VTES,2023-10-11,WORST,2026-04-15,11489.3620000000,42553.1910000000,54042.5530000000,
